1.722005523541132277e+02
1.711877811369813571e+02
1.710975932694645394e+02
1.699197816902586453e+02
1.713425406852573758e+02
1.718674452438847311e+02
1.725623681354305745e+02
1.740453320182780033e+02
1.742100517247497748e+02
1.742606083742301166e+02
1.742551979364242811e+02
1.748649849819388464e+02
1.762165444270633543e+02
1.761765636074100598e+02
1.779597712004627681e+02
1.787397813302119971e+02
1.785432914972070932e+02
1.775659094358681500e+02
1.772173040679811038e+02
1.753412928178342156e+02
1.727026345785431261e+02
1.719419704113288105e+02
1.694574018934149535e+02
1.678965275180874244e+02
1.675846221937060250e+02
1.676817968571268409e+02
1.632196268376090416e+02
1.590369132588469370e+02
1.614812011233898374e+02
1.602578973886191989e+02
