1.703121490478515625e+02
1.705932312011718750e+02
1.711290588378906250e+02
1.690667419433593750e+02
1.724039306640625000e+02
1.721831512451171875e+02
1.730419006347656250e+02
1.749077911376953125e+02
1.744442443847656250e+02
1.743079681396484375e+02
1.742470397949218750e+02
1.752751617431640625e+02
1.771930084228515625e+02
1.762778778076171875e+02
1.789988250732421875e+02
1.792402191162109375e+02
1.784656066894531250e+02
1.769983215332031250e+02
1.770491027832031250e+02
1.743000793457031250e+02
1.713141326904296875e+02
1.715132904052734375e+02
1.682132263183593750e+02
1.669325714111328125e+02
1.674424285888671875e+02
1.677902526855468750e+02
1.597820281982421875e+02
1.566821441650390625e+02
1.629296722412109375e+02
1.595403747558593750e+02
